DAUID,Pop2016,Instability_DA16,Deprivation_DA16,Dependency_DA16,Ethniccon_DA16,Instability_q_DA16,Deprivation_q_DA16,Dependency_q_DA16,Ethniccon_q_DA16
35140170,560,-0.7023009891,-0.7295168843,-0.02307527128,-0.5986053914,2,2,3,2
35140171,666,-0.5255717923,-0.6777992444,0.1942047553,-0.5866188632,2,2,4,2
35140172,478,-0.5242628471,-0.4736550971,-0.2373315359,-0.7608214091,2,2,3,2
35140173,527,-0.9315740815,-0.3420067129,-0.3168478727,-0.5913332351,1,3,3,2
35140174,677,-0.5165971288,-0.5823788548,0.05329494016,-0.8090676163,2,2,3,1
35140175,583,-0.4891114574,-0.4358548899,0.1412155815,-0.6508579353,2,2,4,2
35140176,528,-0.04782146733,0.4657437577,0.06930473234,-0.6553220674,4,4,4,2
35140177,677,0.81242996,1.418421851,0.9147653895,-0.7344735344,5,5,5,2
35140178,525,-0.001043714295,-0.2999309071,0.6069805492,-0.8007109188,4,3,5,2
35140179,432,0.1010858423,0.01203525864,0.4369330123,-0.9388320851,4,3,4,1
35140180,542,-0.5652063218,0.1830798677,0.5326353808,-1.032042914,2,4,4,1
35140181,647,-0.5077201572,-0.2602748744,0.6080906878,-0.7350084395,2,3,5,2
35140182,594,-0.7136286223,-0.2786978648,0.2955463243,-0.8222487152,2,3,4,1
35140183,650,-0.7047604455,0.05103750134,0.4767397028,-0.8945801187,2,4,4,1
35140184,444,-0.6653545043,-0.2997612722,-0.07799322987,-0.6349511756,2,3,3,2
35140185,465,-0.7612710013,-0.07343989978,0.56701049,-0.9272630272,2,3,4,1
35140186,461,-0.8539501239,-0.592599231,0.1581035235,-0.7676815444,1,2,4,2
35140187,476,-0.6323979058,0.05366605778,0.1381199622,-0.944657064,2,4,4,1
35140188,542,-0.1811808868,-0.1717877543,1.258728006,-0.7937191794,3,3,5,2
35140189,504,-0.5727092008,-0.5522663635,0.1301773856,-0.6300969827,2,2,4,2
35140190,745,-0.654463383,-0.2853398974,0.8956374986,-0.6909445555,2,3,5,2
35140191,693,0.1516852513,-0.1836220603,0.4181986306,-0.122764605,4,3,4,3
35140192,374,0.7585216919,1.384693304,0.6164129295,-0.9335928225,5,5,5,1
35140193,392,1.165543876,0.5305496612,1.45696471,-0.6652420125,5,4,5,2
35140194,353,0.7758964019,0.4811344321,1.771183169,-0.9737963051,5,4,5,1
35140195,353,0.2574018894,1.033563282,0.9303977261,-1.19219773,4,5,5,1
35140196,898,-0.1369600236,0.1037857641,2.608788549,-0.8821190121,3,4,5,1
35140197,1828,-0.5397808285,-0.638336226,2.684256136,-0.6889440737,2,2,5,2
35140198,717,-0.02032074736,-0.3108138997,1.433895443,-1.208837381,4,3,5,1
35140199,704,-0.4445054601,-0.3116421133,1.698787964,-0.9631295085,3,3,5,1
35140200,477,-0.4975974213,-0.2184237455,0.3123550435,-0.5542410514,2,3,4,2
35140201,757,-0.3394213783,-0.2973789389,2.123390457,-0.7576821231,3,3,5,2
35140202,661,-0.02769960564,-0.4234757896,1.178329043,-0.6809478962,4,2,5,2
35140203,587,-0.6833643035,-0.2766082253,-0.1480613196,-0.6337187038,2,3,3,2
35140204,399,-0.7431252137,0.133685741,-0.001834203207,-0.960786501,2,4,3,1
35140205,472,-0.5913882589,-0.6196489407,0.05904016655,-0.782804033,2,2,4,2
35140206,852,-0.6990201924,-0.1568558806,-0.1100223252,-0.6733083135,2,3,3,2
35140207,472,-0.734851733,-0.910579782,1.346246555,-0.882325121,2,1,5,1
35140208,2863,0.08370461782,-0.7290855141,2.446497715,-0.714582226,4,2,5,2
35140209,321,-0.03231891771,-0.3746743695,0.7111747557,-0.9877339381,4,3,5,1
35140210,475,0.06618791904,-0.1507519878,0.07011103976,-1.021191467,4,3,4,1
35140211,400,0.2623886923,0.1295844722,-0.1582624353,-0.3403839039,4,4,3,3
35140212,425,-0.3324221026,-0.1259822988,0.3229984778,-0.509358961,3,3,4,2
35140213,390,-0.4304133107,-0.4472798435,-0.4243688245,-0.2910769828,3,2,2,3
35140214,383,-0.1430012265,-0.4703648467,1.578595241,-0.6912808762,3,2,5,2
35140215,361,-0.4797719952,-0.8102600592,0.7235571776,-0.5926408184,2,1,5,2
35140216,445,0.3489948396,0.05742465483,0.6678105277,-0.6123548738,4,4,5,2
35140217,210,1.947988807,1.675692311,8.003317481,-1.84263092,5,5,5,1
35140218,638,-0.2757342474,-0.7357273643,0.3231877143,-0.8764297845,3,2,4,1
35140219,360,-0.4636332432,-0.8769792161,0.7950987078,-0.7188567548,3,1,5,2
35140220,542,-0.6345881248,-0.03916030205,0.631920341,-0.9004643359,2,3,5,1
35140221,526,-0.8960282328,-0.1290799291,0.4633730013,-0.6805709325,1,3,4,2
35140222,472,-0.7493947032,-0.7022227441,0.171085469,-0.6790334628,2,2,4,2
35140223,422,-0.7565853494,-0.6289887336,0.4637463083,-0.8598714017,2,2,4,1
35140224,600,-0.6522687641,-1.344925418,-0.4085813328,-0.1166609352,2,1,2,3
35140225,463,-0.8582849658,-0.5598134256,0.3778319489,-0.8972118242,1,2,4,1
35140226,443,-0.4179547243,-0.6886354431,0.3845112172,-1.009539648,3,2,4,1
35140227,485,-0.834010143,-0.4584288224,-0.4122998395,-0.7699144444,1,2,2,2
35140228,448,-0.5446620708,0.009585994858,0.06009419847,-0.7587181531,2,3,4,2
35140229,403,-0.07048338284,-0.5313283948,-0.2661360676,-1.021496248,4,2,3,1
35140230,583,-0.3628868184,-0.1843931903,0.744225728,-1.086796287,3,3,5,1
35140231,663,-0.6295247559,-0.3281363045,0.4478525938,-0.6122544302,2,3,4,2
35140232,656,-0.6985126367,-0.552023517,-0.3053924821,-0.6820421096,2,2,3,2
35140233,524,-0.608845987,-0.5554797189,0.4410382261,-1.104865405,2,2,4,1
35140234,488,-0.5297418801,-0.8326654904,0.2821920463,-0.9148762269,2,1,4,1
35140235,518,-0.3946588541,-0.1798854903,0.2282718105,-1.154078815,3,3,4,1
35140236,393,-0.172605602,-0.05224858781,2.530252281,-1.423199464,3,3,5,1
35140237,386,-0.6856248064,-0.7006823653,-0.8992267623,-0.6165145269,2,2,1,2
35140238,376,-0.7904649215,-0.2832075395,-1.282295474,-0.6984941139,1,3,1,2
35140239,444,-0.5420294618,-0.1617718544,-0.453466841,-0.7231342904,2,3,2,2
35140240,389,-0.6759777777,0.2736038197,-0.6165657905,-0.3203248702,2,4,2,3
35140241,771,1.878853404,1.899078488,2.570451669,-1.048003253,5,5,5,1
35140242,467,0.3678365985,0.7133973573,-0.2430217438,-0.5101209211,4,5,3,2
35140243,434,0.1036100435,0.004405218784,0.04711358441,-1.211087928,4,3,3,1
35140244,531,0.4142420099,0.254881682,0.1483024486,-0.8814885366,4,4,4,1
35140245,553,0.2149810908,0.3941199186,1.192571207,-1.052525022,4,4,5,1
35140246,553,1.590169372,0.2102926697,0.6264417668,-1.069540246,5,4,5,1
35140247,506,1.110788374,1.964122982,0.292595227,-0.4518655614,5,5,4,3
35140248,538,1.651120587,0.3841100885,0.4520144396,-0.9818760362,5,4,4,1
35140249,479,1.367499971,-0.3246620626,0.8527274661,-1.157203465,5,3,5,1
35140250,393,-0.0883894873,0.2178464257,0.8318308759,-0.9636453052,3,4,5,1
35140251,461,0.09573808917,-0.2486095139,0.4874982306,-1.141163323,4,3,4,1
35140252,1735,-0.238989348,-0.8282951361,2.209523786,-0.8367605453,3,1,5,1
35140253,460,-0.05856394453,0.1044851731,0.8798657582,-0.794491484,4,4,5,2
35140254,487,0.07924930733,-0.3960740723,0.5048108794,-0.9726002599,4,3,4,1
35140255,465,0.7952048089,-0.05796329777,1.542523934,-0.558324983,5,3,5,2
35140256,373,-0.2279453978,-0.3160998314,1.974930238,-0.5767801234,3,3,5,2
35140257,561,-0.7606297314,-0.4365488158,-0.1887863161,-0.6490480506,2,2,3,2
35140258,449,-0.7060077684,-0.7980871966,0.4966916404,-0.6752477856,2,1,4,2
35140259,493,-0.3568332708,-0.4836399283,0.2441856438,-0.8260735468,3,2,4,1
35140260,439,-0.496248868,-0.3743273095,-0.09197802679,-0.7696081475,2,3,3,2
35140261,401,-0.4388531597,-0.4924766567,0.2945885436,-0.9381565067,3,2,4,1
35140262,760,-0.2564721994,-0.9447391043,0.8567230727,-0.8410972721,3,1,5,1
35140263,586,-0.3303595632,-0.6368630899,0.8765646809,-0.9986634741,3,2,5,1
35140264,428,-0.4518676221,-0.9656173254,0.445648453,-0.8210502482,3,1,4,1
35140265,594,-0.1129421875,-0.3185053116,1.288168693,-0.8709449102,3,3,5,1
35140266,452,0.2780036356,1.246590621,0.9784022889,-0.7988147143,4,5,5,2
35140267,541,-0.331173159,0.2373619491,1.272635995,-0.9348640142,3,4,5,1
35140268,602,-0.4305273865,0.1063209932,0.5427200826,-0.8160028882,3,4,4,1
35140269,613,-0.3108527508,-0.2585272526,2.011188584,-1.199096089,3,3,5,1
35150039,326,-0.1138877009,-0.9045089354,-0.07073703215,-0.9255804948,3,1,3,1
35150040,913,0.6081354407,-0.04814118955,2.450638813,-0.5560678916,4,3,5,2
35150041,614,-0.3228663845,0.3035232635,1.105719268,-0.359250481,3,4,5,3
35150043,593,-0.6864790117,-0.4892431719,1.011127523,-0.6259722156,2,2,5,2
35150045,1755,0.005164869217,-0.0723939622,0.9857759014,-0.5024800142,4,3,5,2
35150046,626,0.4987604702,1.356200781,0.1867917436,-0.3710259772,4,5,4,3
35150047,518,-0.1105873096,-0.4054274173,0.4790161941,-0.7278456654,3,3,4,2
35150048,660,0.7404324797,0.5536033042,-0.06793639051,-0.3190442503,5,4,3,3
35150049,412,2.154381628,0.8559647871,-0.2982592626,0.03401431926,5,5,3,4
35150050,636,1.077373649,-0.412416401,0.1375549919,-0.4163048961,5,3,4,3
35150051,440,2.298059442,2.537971545,-0.5677864525,-0.5839939564,5,5,2,2
35150052,540,2.070584494,1.650346673,-1.018084894,0.4038658818,5,5,1,4
35150053,449,1.684948221,1.214672426,-0.6295015087,-0.2669814724,5,5,2,3
35150054,411,0.9455233446,0.4952516335,-0.6284597589,-0.2403360736,5,4,2,3
35150055,468,0.7144132007,0.3113859021,0.3109252623,-0.7625079152,4,4,4,2
35150056,326,0.1891886153,0.8857141477,0.0853818681,-0.9214514276,4,5,4,1
35150057,370,0.3155177723,0.2504750685,-0.3238190769,-0.6639428824,4,4,2,2
35150058,375,0.8532922938,0.5636424206,0.7223536633,-0.8887842052,5,4,5,1
35150059,793,0.3821311119,1.128001146,0.3859368036,-0.1740232826,4,5,4,3
35150060,548,0.154140484,0.0442440897,0.8310886854,-0.7180691952,4,4,5,2
35150061,762,0.4652696246,0.3649648275,0.7665623079,-0.285647361,4,4,5,3
35150062,1032,2.182434426,0.6374087899,3.672580012,-0.6543822907,5,4,5,2
35150063,500,1.239786252,0.919077561,0.09605058713,-0.5842002905,5,5,4,2
35150064,397,-0.3757988406,-1.116287078,0.2218451286,-1.011868315,3,1,4,1
35150065,460,0.08906164892,-0.6076994413,0.6166476125,-0.7191979288,4,2,5,2
35150066,539,0.5744454459,-0.2750111131,-1.005363526,-0.6772339041,4,3,1,2
35150067,574,1.703943475,0.8623026704,0.6706066215,-0.6717761693,5,5,5,2
35150068,449,1.45117244,0.02858752836,-0.469431755,-0.6320662883,5,4,2,2
35150069,600,3.163086202,1.267012684,-0.3424261055,1.050179513,5,5,2,5
35150070,563,2.564142477,4.058694216,0.40917569,0.9492310724,5,5,4,5
35150071,467,1.075056245,1.706014013,-1.024222429,-0.2839901326,5,5,1,3
35150072,511,0.246583973,0.9072229163,-0.9997989737,-0.6920446212,4,5,1,2
35150073,403,0.3293791557,-0.006615831601,-0.01695032155,-0.6718842461,4,3,3,2
35150074,625,0.8541541743,0.5820961344,0.735926534,-0.4846163732,5,4,5,3
35150075,351,2.117495052,0.3634683839,2.959353195,-0.9934864249,5,4,5,1
35150076,559,0.5087181849,0.8734133241,-0.1756700271,-0.1797614897,4,5,3,3
35150077,665,0.3047785703,1.332746209,-0.2834591241,-0.7254696781,4,5,3,2
35150078,607,0.593699135,1.302831129,0.7159710406,-0.8796334484,4,5,5,1
35150079,644,0.7481645395,1.448222231,-0.8037915796,-0.3935663324,5,5,1,3
35150080,552,0.6419372646,1.84214386,-0.7052775817,-0.4475726411,4,5,2,3
35150081,403,1.454290041,1.223722206,-0.3306088841,-0.5378739626,5,5,2,2
35150082,503,2.148644231,2.220460963,1.48597747,-0.4461781703,5,5,5,3
35150083,609,1.21889789,0.8689671445,0.8591992071,-0.5964834217,5,5,5,2
35150084,375,0.8912662466,0.1671503642,0.3193440214,-0.249954014,5,4,4,3
35150085,504,0.09411540074,0.4039817764,0.8219359499,-1.083738027,4,4,5,1
35150086,562,0.2706904781,0.2483084216,-0.4384897517,-0.7794108656,4,4,2,2
35150087,387,0.6105273799,0.6536850004,0.242923129,-0.8876124413,4,4,4,1
35150088,432,0.03680106447,0.07220984019,0.1245300572,-0.8751209752,4,4,4,1
35150089,471,0.601536573,-0.0643531222,1.007175289,-0.9200553576,4,3,5,1
35150090,364,0.3588583451,0.3092045638,-0.2368728331,-0.5716342688,4,4,3,2
35150091,624,0.6397717978,1.115681669,0.1380163781,-0.9263101831,4,5,4,1
35150092,511,-0.01793687295,0.5207293027,0.8149486856,-0.7387201098,4,4,5,2
35150093,581,0.3111511788,2.197918454,-0.2990912003,-0.1282634159,4,5,3,3
35150094,407,0.8406091282,3.372013756,-0.8744863116,0.6001946112,5,5,1,4
35150095,516,-0.04192916005,-0.1327373928,0.5963227423,-0.9536641617,4,3,5,1
35150096,550,0.3491558269,0.2184874138,-0.06031370759,-1.001754639,4,4,3,1
35150098,392,0.4102291599,0.3493796548,0.1467978234,-0.8151324453,4,4,4,1
35150099,381,-0.1782679534,0.1201387789,0.3169367078,-0.7600707564,3,4,4,2
35150100,678,-0.2111335621,-0.1294388063,0.04742818438,-0.6286569973,3,3,3,2
35150101,337,-0.5849902877,0.3245261965,0.1187889225,-1.14171574,2,4,4,1
35150103,323,-0.29668176,-0.6542267178,-0.7073540386,-0.2028959434,3,2,2,3
35150104,592,-0.2271906559,0.1657317398,-0.5091910231,-0.3566759509,3,4,2,3
35150105,560,0.2328498014,-0.2470721513,0.5232330311,-0.4165784138,4,3,4,3
35150107,486,2.546191581,1.406832995,0.05610228919,0.04760679286,5,5,4,4
35150108,438,0.7133710376,0.1288197637,-0.2269242509,-0.5677457337,4,4,3,2
35150109,459,0.3334379574,-0.3105922873,0.2086496529,-0.6732282185,4,3,4,2
35150110,444,0.1893569976,-0.2397331278,1.035460731,-0.8034531203,4,3,5,1
35150111,679,3.381499178,0.8682579457,1.841441787,-0.1899318292,5,5,5,3
35150112,489,3.558350386,0.4989375434,0.7143330802,-0.6303338877,5,4,5,2
35150113,649,3.141235143,1.849066363,-0.3866129906,0.06065959046,5,5,2,4
35150114,506,2.602030498,2.658006332,-0.3800879283,-0.2052707988,5,5,2,3
35150115,619,2.347608362,2.173881485,2.385272661,-0.7995876928,5,5,5,2
35150116,520,2.757110486,0.3561533288,-0.5385276712,-0.2484476206,5,4,2,3
35150117,451,1.804396265,1.280274455,-0.749045212,-0.3357869679,5,5,1,3
35150120,545,0.6311944876,0.6090354275,-0.9631231725,-0.5284431882,4,4,1,2
35150121,643,0.3736070343,0.2077453972,0.2802215729,-0.7265428287,4,4,4,2
35150122,909,0.2888776173,0.8078560036,1.103516304,-0.5908033234,4,5,5,2
35150123,656,1.581117474,0.2104888834,3.788325461,-0.9221478142,5,4,5,1
35150124,494,0.8936309368,1.070229305,2.549896547,-0.6056336629,5,5,5,2
35150125,338,0.5880571436,-0.1082977533,2.153368292,-0.9005082572,4,3,5,1
35150126,590,2.29050396,2.399495513,3.842627026,-1.091617356,5,5,5,1
35150127,809,0.09695486285,-0.5478670041,1.03349115,-0.02754721198,4,2,5,4
35150128,476,-0.8246716136,-0.8448016732,0.6479974938,-0.524149539,1,1,5,2
35150129,1337,-0.5701293155,-1.11672166,0.5846866715,-0.4644134767,2,1,5,3
35150133,1042,0.06348714364,0.8109512547,-0.4573076702,-0.3060881272,4,5,2,3
35150134,720,-0.4698052523,0.5019940525,-0.325995436,-0.2914593463,3,4,2,3
35150137,938,-0.06802677384,-1.040408188,1.420799758,-0.4374637272,4,1,5,3
35150138,431,-0.08318372633,0.1885925905,-0.03097089429,0.04104532798,3,4,3,4
35150139,604,-0.02820183159,-0.5141015919,0.2714603413,-0.2097010616,4,2,4,3
35150140,1770,0.2822484359,-0.08852874257,0.4699354976,-0.2665621711,4,3,4,3
35150141,639,-0.264868477,0.353310764,0.9403175526,-0.4980825105,3,4,5,2
35150142,279,-0.3362781699,-0.8187792351,0.5482181862,-0.9829471045,3,1,4,1
35150143,439,-0.7631498982,-0.8744133601,0.394807993,-0.4681030909,2,1,4,3
35150144,561,0.3295478805,-0.02845948342,-0.4049840124,-0.1388916209,4,3,2,3
35150145,620,0.3079852742,-0.2007252626,-0.1273931439,-0.08008086667,4,3,3,3
35150146,540,-0.470236491,-1.111960544,1.222244783,-0.7298841562,3,1,5,2
35150147,602,0.4080542802,-0.300889783,0.07814042748,-0.2594145395,4,3,4,3
35150148,424,-0.5431775735,-0.8645237438,0.06314855671,-0.5706226827,2,1,4,2
35150149,568,-0.5288305078,-0.6636962744,-0.2953951856,-0.724602514,2,2,3,2
35150150,366,0.0705040384,-0.819083314,0.1058168537,-0.7222624475,4,1,4,2
35150151,396,-0.6217141287,-1.461799349,0.3279968354,-0.5784033252,2,1,4,2
35150153,352,-0.9554905322,-1.084972462,0.8088051682,-0.3936983056,1,1,5,3
35150154,714,-0.8163625113,-0.8255675822,0.2859414235,-0.8055352607,1,1,4,1
35150155,725,-0.7236491709,-1.179197683,0.9462423089,-0.4553707936,2,1,5,3
35150156,473,-0.8379949132,-0.6508736563,0.8633132023,-0.9153200612,1,2,5,1
35150157,533,0.2252986967,-1.327798301,2.327096353,-0.8195272953,4,1,5,1
35150158,506,-0.5874546255,-0.2573170672,-0.09621826949,-0.5897143344,2,3,3,2
35150159,380,-0.2060646141,-0.5920142672,0.3042892289,-0.4779389408,3,2,4,3
35150160,524,1.070616835,2.71996632,0.1203735862,0.4641629024,5,5,4,4
35150161,532,-0.5582925545,-0.5401543092,0.2514019214,-0.4979292954,2,2,4,2
35150162,459,-0.6284037867,-0.7843320484,0.3562161524,-0.7332507557,2,2,4,2
35150163,371,1.215942971,1.204076214,0.8102202212,-0.5294712291,5,5,5,2
35150164,573,2.450255108,2.142551323,1.089442805,0.04075975459,5,5,5,4
35150165,476,2.298179265,2.053928771,0.9651462941,-0.3513290705,5,5,5,3
35150168,794,0.8731368488,0.9845379303,1.699065789,-0.6442233976,5,5,5,2
35150213,403,1.579139839,2.525364376,-0.646036485,-0.004882411732,5,5,2,4
35150214,748,1.288915529,0.7964116123,0.4004904971,-0.7924174018,5,5,4,2
35150215,469,0.373777094,1.251080179,0.02991501719,-0.6453007536,4,5,3,2
35150216,360,-0.1738961738,-0.05022505015,0.3108885532,-0.6568524572,3,3,4,2
35150224,1233,0.8045842385,-0.5917093052,1.685950779,-0.8783853405,5,2,5,1
35150225,930,1.114715887,0.950865949,0.5941485649,-0.5739902278,5,5,5,2
35150226,2011,-0.4377847255,0.02631947106,-0.2757733106,-0.09360506975,3,4,3,3
35150227,1260,0.3618880084,0.506516962,0.01736059327,-0.1737306422,4,4,3,3
35150228,836,-0.403587884,0.1235146568,1.490589323,-1.029386568,3,4,5,1
35150229,716,0.2394424102,0.008665056122,1.418111408,-0.9950109289,4,3,5,1
35150230,483,-0.2807104537,-0.3190552046,2.068924318,-0.9363465584,3,3,5,1
35150231,698,-0.4537842558,-0.1667456549,1.778729074,-0.8615897513,3,3,5,1
35150232,583,-0.5283822608,-0.5272286583,0.5964640495,-0.5873316108,2,2,5,2
35150233,482,-0.5633723088,-0.2263047834,0.9267990737,-1.356072259,2,3,5,1
35150234,505,-0.4889341116,-0.305968066,0.0884328899,-1.176831761,2,3,4,1
35150235,668,-0.5729386631,-0.3775331325,0.341439387,-0.8370697624,2,3,4,1
35150236,658,-0.689803569,-1.025406585,1.326589263,-0.9064648016,2,1,5,1
35150237,1032,-0.4300463479,-1.116584406,0.5995740785,-0.910765997,3,1,5,1
35150238,548,-0.5801626381,-0.675728528,0.4781897355,-0.998644347,2,2,4,1
35150239,694,-0.6283511685,-0.7684984901,0.8457548704,-0.8945754877,2,2,5,1
35150240,1059,,,,,,,,
35150241,886,-0.2469710518,-0.8033840845,1.217256404,-0.9378982795,3,1,5,1
35150242,678,-0.503962937,-0.4918581477,0.7399411183,-1.061256721,2,2,5,1
35150243,770,-0.7944358158,-0.8022499535,0.6433175697,-0.9168752256,1,1,5,1
35150244,591,-0.3463529667,-0.6373938302,0.5125348965,-0.6673576414,3,2,4,2
35150245,729,-1.008370456,0.03316660661,0.336762583,-0.5984001202,1,4,4,2
35150246,565,-0.7183601541,-0.7524607607,0.717018691,-0.8490002105,2,2,5,1
35150247,942,-0.5875113065,-0.9053414675,0.4572022101,-0.7255558331,2,1,4,2
35150248,740,-0.7280655463,-0.5919783823,0.4510383577,-0.701926048,2,2,4,2
35150249,440,-0.4504211541,0.2529009755,0.745361507,-0.9103039992,3,4,5,1
35150250,538,-0.1527091294,-0.4772795604,0.02671533884,-1.127905595,3,2,3,1
35150251,748,-0.5605678293,-0.6334442454,-0.1338320284,-0.8695935726,2,2,3,1
35150255,431,-0.7856375931,-0.6229417823,-0.1871127334,-0.4359927836,1,2,3,3
35150256,486,-0.6092651978,0.01974662891,0.3501608936,-0.7317367943,2,4,4,2
35150257,609,-0.5943415272,-1.043299703,0.1406034011,-0.8693663644,2,1,4,1
35150258,622,-0.7382274552,-0.6333757862,-0.08663532033,-0.4386781052,2,2,3,3
35150259,784,-0.6012970282,-1.149475994,-0.1015462619,-0.602668319,2,1,3,2
35150260,1087,-0.6753379316,-0.01217205991,0.01053514,-0.5940235215,2,3,3,2
35150261,662,-0.7234168999,-1.046269301,0.4321642121,-0.7421354529,2,1,4,2
35150262,535,-0.8146118244,-0.9344031178,-0.4179078068,-0.7587108926,1,1,2,2
35150263,705,-0.1250468185,-0.5969960123,0.5912884227,-0.6975660621,3,2,5,2
35150264,652,0.1157387486,0.06121346585,0.3617034072,-0.2971435759,4,4,4,3
35150265,456,-0.3746407546,0.03971797258,0.1491762945,-0.8521878669,3,4,4,1
35150266,683,-0.7658163625,0.03404252073,0.2451953906,-0.9386601938,2,4,4,1
35150267,472,-0.5278726072,-0.5807942418,0.06776277063,-0.631202028,2,2,4,2
35150268,645,-0.7264359297,-0.9639441338,-0.1225014965,-0.7766567607,2,1,3,2
35150269,417,-0.6027081279,-0.2712166955,-0.07761026448,-0.7209149557,2,3,3,2
35150270,508,-0.4842309735,-0.2737174568,0.2098060519,-1.002723718,2,3,4,1
35150271,442,-0.1574376091,-0.2350289494,0.4240528303,-1.309262995,3,3,4,1
35150272,595,-0.6731293445,-0.9911324622,0.05906267848,-0.6566058868,2,1,4,2
35150273,10,,,,,,,,
35150274,813,-0.5053038111,-0.5865258001,1.364019246,-1.040845515,2,2,5,1
35150275,0,,,,,,,,
35150276,352,,,,,,,,
35150277,466,-0.1117649356,-0.6616344019,0.1797295484,-0.9728088448,3,2,4,1
35150278,509,-0.5736241306,-0.9739093416,0.1310154481,-0.8158089185,2,1,4,1
35150279,537,-0.5315406801,-0.3669227337,0.8379774147,-0.9157031375,2,3,5,1
35150280,538,-0.4965567046,-0.5810271995,-0.5665706687,-0.9746404291,2,2,2,1
35150281,623,-0.8686333037,-0.9989009008,-0.3021395697,-0.7069998415,1,1,3,2
35150282,609,-1.010745951,-0.4832382283,-0.06979692171,-0.7030625923,1,2,3,2
35150283,546,-0.8106807383,-0.6204052643,-0.08168533652,-0.7475988239,1,2,3,2
35150284,429,-0.9189356658,0.282824501,0.3929243101,-0.75606906,1,4,4,2
35150285,737,-0.5502142389,-0.04955110155,0.002802787743,-0.7270589208,2,3,3,2
35150286,504,0.1872899329,0.9521516183,0.5539561953,-0.9233474898,4,5,4,1
