DAUID,instability,deprivation,dependency,ethnic_concentration,year,patient_volume
35300374,1.356006044,-0.1488576025,-0.93998281,0.04890692812,2021,0.0
35300375,0.6274185241,-0.6293170405,-1.112141019,-1.086707798,2021,0.0
35300376,1.774637524,-0.2668275548,-0.497722465,-0.2428973221,2021,0.0
35300377,1.305189123,-0.08546907455,-0.9218006566,0.2502927775,2021,0.0
35300378,1.555673785,-0.0224364805,-0.7152699963,-0.006837456901,2021,0.0
35300379,1.171337392,0.2791886247,-0.2567925213,0.6438320914,2021,0.0
35300380,0.614496147,1.303551084,-0.2371617123,0.2229244043,2021,0.0
35300381,3.413772903,-1.348885406,-1.575344301,0.7043451007,2021,0.0
35300382,2.740552276,0.683515201,-0.03670096267,-0.6622576186,2021,0.0
35300383,2.037126906,0.0370126897,0.2150304638,1.189920877,2021,0.0
35300384,0.7697827182,-0.3896577146,-1.28162418,-0.7555745979,2021,0.0
35300385,2.27685323,-0.1196080173,0.5527655554,1.289079372,2021,0.0
35300386,1.881491011,0.1452954586,-0.1850120596,-0.1673827886,2021,0.0
35300387,0.4151785907,-0.3467409102,-1.088384055,-0.9891259429,2021,0.0
35300388,1.113869899,-0.7937147024,0.07424220346,-0.2128872957,2021,0.0
35300389,0.2686755377,-0.1785374418,-0.4059606453,-1.043379807,2021,0.0
35300390,0.537739095,-0.8200825026,0.5120905342,-0.6654213498,2021,0.0
35300391,0.0926584966,-0.46829505,-0.8119307003,-0.7213047502,2021,0.0
35300392,-1.166300498,-1.173829444,-0.5678364614,-0.8885118456,2021,0.0
35300393,-0.0362679919,-1.175237269,-0.5642742454,-1.15263639,2021,0.0
35300394,0.5037782261,-0.3840598208,-1.377791639,-0.9071453448,2021,0.0
35300395,1.467316266,0.430887663,-1.136542612,-0.4975929504,2021,0.0
35300396,2.860578193,-0.5090611504,-0.6892524635,1.04967687,2021,0.0
35300397,2.99914852,2.645813979,0.7154735932,-0.2209108542,2021,0.0
35300398,-0.2643582931,-0.3732971686,-0.08609470851,-0.791574626,2021,0.0
35300399,-0.1347400792,-0.7943318527,-0.6185553504,-0.1949414231,2021,0.0
35300400,0.2931247677,-0.6314239601,-0.003021014571,-0.4557805287,2021,0.0
35300401,0.8763486984,-0.3632687512,-0.4206600196,-0.8949820738,2021,0.0
35300402,0.03333258216,-0.1306872685,0.2284414601,-0.5780791424,2021,0.0
35300403,-0.1595137135,-0.6154677801,0.1367904164,-0.6131503705,2021,0.0
35300404,0.3253580889,-0.3745660997,-0.3383901503,-0.4748086767,2021,0.0
35300405,1.445525663,0.3188612289,-0.2858442501,0.5973012277,2021,0.0
35300406,1.039557273,-0.1521984384,-1.210117207,-0.5761055574,2021,0.0
35300407,2.360203653,0.8320622157,-0.1751587321,0.5720900775,2021,0.0
35300408,-0.2064315151,-0.65897772,-0.1123177023,-0.955936991,2021,0.0
35300409,1.038197243,0.2020617715,0.261186401,-0.0747597233,2021,0.0
35300410,0.9878955504,0.2710254976,1.145045322,-0.3935765476,2021,0.0
35300413,1.162785465,1.761963497,-0.2975628942,0.8807719517,2021,0.0
35300414,-0.1638331749,0.03510579113,-0.2137842791,-0.4140401321,2021,0.0
35300415,1.605075111,2.407775637,-0.7747371582,1.190177406,2021,0.0
35300416,-0.8227270783,0.5540030981,-0.7604817368,0.207899981,2021,0.0
35300417,0.2516219025,0.3213726941,-0.08784883336,0.004084917091,2021,0.0
35300418,-0.9415578935,-0.5190558924,0.6023726972,-0.6538749659,2021,0.0
35300424,0.02266905431,0.07716374975,0.8571479156,0.4528586022,2021,0.0
35300425,1.442828674,0.47433283,-1.397202188,0.8242913986,2021,0.0
35300429,1.327707618,1.932755362,1.239198819,0.2614660799,2021,0.0
35300431,0.2729333844,1.516425257,-0.8604807374,0.4951371744,2021,0.0
35300432,1.304876283,0.42357304,-1.024718205,0.3275353424,2021,0.0
35300433,0.2483660922,0.7382228217,-0.3912689856,0.1581754867,2021,0.0
35300434,-0.39697526,3.9460382,-0.3052369,0.4619447128,2021,0.0
35300435,-0.1647997199,1.347333873,-0.945986956,1.38086855,2021,0.0
35300436,0.3969911047,0.6368033585,-0.7452872881,0.8228213311,2021,0.0
35300437,-0.2321828029,-0.5060861665,-0.9347169373,1.173393444,2021,0.0
35300438,1.365414913,-0.2918377095,1.817234889,-0.1201300343,2021,0.0
35300439,0.02265500942,0.5450057131,0.5636360058,-0.4119805286,2021,0.0
35300440,1.126924972,0.5023711812,-0.2155569332,0.9779456509,2021,0.0
35300441,0.7253073053,-0.9039907153,-0.6198321836,-0.7198567535,2021,0.0
35300442,-0.373417768,-0.8915743314,0.2534852773,-0.1556426311,2021,0.0
35300443,-1.264845901,-1.030948828,0.1996052573,-0.6246706786,2021,0.0
35300444,-0.8666966729,-0.9519197851,0.0374193404,-0.638389634,2021,0.0
35300445,0.3743068552,-0.4468678321,2.058918562,-0.7907159293,2021,0.0
35300446,1.847262843,3.402040838,-0.6229891652,0.5432997117,2021,0.0
35300447,-0.6208382415,-1.186930104,0.03976533159,-0.151769647,2021,0.0
35300448,1.298466696,1.809726388,0.5415737957,0.8550803203,2021,0.0
35300449,1.026388588,0.4563723953,-0.1249715593,-0.04657174054,2021,0.0
35300450,0.386017817,0.4205691754,-0.1678914301,0.5852853054,2021,0.0
35300451,-0.1692803026,-0.5618793814,-0.20780151,-0.4396481724,2021,0.0
35300452,-0.4626860783,-0.694373626,0.03832631752,-0.5998382812,2021,0.0
35300453,-0.4831533145,-0.9466195077,0.06478108862,-0.544449007,2021,0.0
35300454,0.7933368094,0.0558578681,-0.9285078029,0.4089878235,2021,0.0
35300455,2.112848565,2.705781293,-0.04376859621,-0.2688313947,2021,0.0
35300456,1.735482813,0.7440360232,-0.09285149001,1.256283901,2021,0.0
35300460,0.2701575643,-0.313430805,-0.658438357,0.03755680171,2021,0.0
35300462,-0.7789477289,-1.117448449,0.6511550867,-0.514296581,2021,0.0
35300463,-0.8087239137,-1.380123416,0.4727281994,-0.7010362578,2021,0.0
35300464,-0.448846422,-0.6765031918,-0.3388727366,-0.8275124557,2021,0.0
35300466,0.126601019,-0.4198106563,-0.45769836,-0.741023696,2021,0.0
35300469,0.614214263,0.5996854202,-1.385649478,1.977710389,2021,0.0
35300470,-0.3720442276,-0.4882389909,-0.6829054861,-0.05907215038,2021,0.0
35300471,-0.1874465846,0.516291702,-0.9892394677,0.2503375159,2021,0.0
35300472,-0.2900355843,0.2855315248,-1.104376382,0.3285260901,2021,0.0
35300473,0.6799060236,-0.5420166491,-0.2297082505,0.8187798167,2021,0.0
35300476,-0.08580944351,-0.1191067894,-0.4606354793,-0.2262103734,2021,0.0
35300477,-0.2334994416,-0.399097026,-0.3925538999,-0.918739777,2021,0.0
35300478,1.061839845,-0.1049955601,-1.057066336,-0.1355931108,2021,0.0
35300479,0.7940899948,0.7305408625,-0.1599858225,-0.5199366798,2021,0.0
35300480,2.397978269,2.028723025,0.2626759759,0.2235727511,2021,0.0
35300481,0.643253893,0.03529826061,-0.7478294206,0.3556442716,2021,0.0
35300482,1.056243406,1.528990316,0.2312828721,-0.8677211853,2021,0.0
35300483,1.993562265,0.0752880651,1.6996026,-0.4146635503,2021,0.0
35300484,-0.2182212948,0.1057313308,-0.6117831453,-0.9967660897,2021,0.0
35300485,0.9232421349,0.2066896641,0.06252827494,-0.3173764994,2021,0.0
35300486,0.1267682696,-0.02910132558,-0.4377509611,-0.564249001,2021,0.0
35300487,0.3501443683,0.1082540613,0.5251503993,-1.084467998,2021,0.0
35300488,0.3896682928,0.1346545138,-0.8648908883,0.5255457461,2021,0.0
35300489,0.7552295587,1.056585096,0.7602623565,-0.2701368792,2021,0.0
35300492,-0.6239146697,0.7315986151,0.03977787188,-0.2052876292,2021,0.0
35300493,-0.5055855979,-0.5658470286,0.6773582311,-0.5622262176,2021,0.0
35300494,-0.3443191287,0.1873096671,0.1320114651,-0.6166317383,2021,0.0
35300495,0.5448593896,0.2782768959,0.4768741651,-0.1053782273,2021,0.0
35300496,1.032918861,1.456498659,-0.298711879,-0.4929093331,2021,0.0
35300498,0.9430481973,0.6330369224,-0.2805880623,-0.4989153592,2021,0.0
35300500,1.088036785,0.1582498292,2.703560624,-0.7511145468,2021,0.0
35300501,0.2716326089,1.0138486,-0.1918271577,0.7327359028,2021,0.0
35300502,0.531556223,1.274427252,-0.9570953126,0.538764354,2021,0.0
35300503,-0.5399770592,0.3642325379,-0.8773351912,0.3246431839,2021,0.0
35300504,-0.4365487886,0.7964792255,-0.3632420369,-0.01712251033,2021,0.0
35300505,-0.815834475,0.1749212919,-0.5781446055,-0.5178103171,2021,0.0
35300507,-0.5677926641,-0.01776546509,-0.3461476974,-0.4603584262,2021,0.0
35300508,0.273759281,2.022603701,-1.136237058,0.2364090007,2021,0.0
35300510,-0.5046748377,0.2011503729,-0.7641426405,0.1344732529,2021,0.0
35300511,-0.8944883816,0.1257499649,-0.09429585483,-0.1948395154,2021,0.0
35300512,-0.3557672484,0.5023732051,-0.5858425569,-0.2757257452,2021,0.0
35300514,-1.180380561,-0.8484323098,0.14609536,0.1668466423,2021,0.0
35300515,-0.9691412245,-0.4572297187,0.1802478787,0.8959433515,2021,0.0
35300516,-0.6818572533,-0.3854901587,-0.7497657883,0.7405013292,2021,0.0
35300517,-1.11493853,-0.9800793685,-0.8611483042,0.02296414704,2021,0.0
35300525,0.2974804799,0.16734039,0.2516618316,-0.1968837425,2021,0.0
35300526,-1.224931014,-1.118503605,-0.6357131399,0.4100615647,2021,0.0
35300527,-1.006771173,-1.019711382,-0.443388775,0.05331884166,2021,0.0
35300528,-1.303588135,-0.8671271074,-0.2510757012,-0.4191573594,2021,0.0
35300529,-0.6904507087,-1.049330938,-0.2739540341,-1.065515423,2021,0.0
35300530,-0.8058637094,-0.5886845503,-0.4803965934,-0.5262509222,2021,0.0
35300531,0.7345771182,-0.3467088608,0.5188023574,-0.8523728628,2021,0.0
35300537,-1.0334985,-0.6335455756,-1.327087262,0.8915310932,2021,0.0
35300538,-0.8887960477,-0.1945443224,-1.038521738,-0.3989771088,2021,0.0
35300539,-0.7194401753,-0.9764548098,0.1203762085,-0.3585162313,2021,0.0
35300540,-0.4345209976,0.5899395916,-0.06284003802,-0.3114852555,2021,0.0
35300541,-0.5474754964,0.1386575448,-0.3955866317,-0.2458523147,2021,0.0
35300542,-0.1269516502,-0.2042623304,-1.056515469,0.3499369059,2021,0.0
35300543,-0.6047431981,-0.9847035056,-1.08962031,-0.07759717196,2021,0.0
35300544,-0.2258940031,-0.2677097995,-0.3736946552,-0.5670763825,2021,0.0
35300545,0.8832590351,0.1825628594,-0.5663087099,-0.7093141562,2021,0.0
35300547,-0.3059775467,0.4259218867,0.2960538158,-0.5517093935,2021,0.0
35300548,0.5842873465,-0.448422714,1.547065485,-0.5978645577,2021,0.0
35300549,-0.2103129838,-0.1495289342,1.112653032,-1.023157262,2021,0.0
35300550,-0.9845409027,-0.8468644294,0.7646666624,-0.7754066554,2021,0.0
35300551,-0.9450509234,-0.7397168228,-0.4032711091,-0.4360192052,2021,0.0
35300552,-0.1526345423,-1.524408536,-0.5871547121,-1.061561771,2021,0.0
35300553,0.32472594,0.56789919,-0.9619827517,-0.4174362058,2021,0.0
35300554,1.360473943,0.1574441197,-0.2375449214,-0.4982615856,2021,0.0
35300555,-0.5143999271,0.1097045274,-0.2044637874,-0.8347265781,2021,0.0
35300556,0.4597960365,1.631025991,-1.333580675,-0.6034882165,2021,0.0
35300557,1.215789558,0.3347879537,0.7191395776,0.3815753477,2021,0.0
35300558,-0.3008662813,0.04149161682,0.4860280269,-0.7536213524,2021,0.0
35300559,1.692845207,0.7512719844,1.382554091,-0.8523521341,2021,0.0
35300560,0.2719100636,1.06102036,0.2522347892,-0.7709512334,2021,0.0
35300561,0.04596624104,-0.9103444493,-1.637253378,1.745331569,2021,0.0
35300563,-0.6267122457,-0.5937086575,-0.6894282834,0.004410177281,2021,0.0
35300564,0.3720329607,-0.2345888337,0.6427362649,-0.490644418,2021,0.0
35300565,-0.9286166424,-0.6194242958,-0.1702665999,-0.2541901461,2021,0.0
35300566,-0.3612049687,-0.1159843963,0.8070563051,-0.7732992814,2021,0.0
35300567,-0.6553217431,-0.5127589394,0.4342121505,-0.4351219191,2021,0.0
35300568,-0.4238806378,-0.8665544392,-0.02554685398,-0.5644688501,2021,0.0
35300569,-0.8364108543,-0.8224499108,0.0357440812,-0.4667355711,2021,0.0
35300573,-0.3430898884,-0.1944142585,-0.5830439772,0.06709163904,2021,0.0
35300574,-0.006107969542,-0.4272559003,-0.598912009,-0.1501240465,2021,0.0
35300575,-0.1068075769,0.4362024694,-0.5694860114,-1.513654573,2021,0.0
35300579,-1.007132513,-1.396567842,-0.2067780996,-0.3002003967,2021,0.0
35300580,-0.6399469279,-1.321824905,0.07583262077,-0.08527515688,2021,0.0
35300581,-0.01431028492,-1.262489484,-0.1051669716,0.3899022076,2021,0.0
35300582,-1.040593764,-1.314740364,0.4903607877,-0.7280524229,2021,0.0
35300583,-1.165012416,-0.2450140473,0.9443225606,-1.051018516,2021,0.0
35300584,-0.7464926193,-0.572736086,0.3622962025,-0.1608518995,2021,0.0
35300587,0.5512059577,-0.08351392916,-0.647299477,-0.9006778485,2021,0.0
35300588,-0.4563295067,-0.8040461004,-0.2220661652,-0.1216489985,2021,0.0
35300589,1.795563318,0.6769907887,-0.07588930894,0.1101902665,2021,0.0
35300590,-0.9488775332,-1.632539192,0.138243977,-0.6851604184,2021,0.0
35300591,1.580210237,-0.890327024,-1.08647467,0.2797060332,2021,0.0
35300598,-0.69298354,-0.9590592726,0.6932007944,-0.6967354161,2021,0.0
35300599,-0.1195476582,0.7339250977,-0.3190879809,-0.396482255,2021,0.0
35300600,-0.002832053174,-0.2525656191,-0.2213609574,-0.4009311965,2021,0.0
35300611,0.842471973,1.910878752,0.5465986186,-0.4508232438,2021,0.0
35300612,-0.9860298868,0.2927933401,0.6238968138,-0.2586045416,2021,0.0
35300613,-0.7011242455,0.6397221344,1.60896703,-0.5076219872,2021,0.0
35300614,-0.4280124096,0.03446514611,-0.550895622,0.04424179231,2021,0.0
35300615,-0.5803762397,0.5508987553,0.5562510121,-0.8136432506,2021,0.0
35300618,0.610628805,0.626976747,-0.1437032685,0.08812882094,2021,0.0
35300619,0.9496872682,2.142342239,-0.7937111972,0.2151987314,2021,0.0
35300620,-0.4548932192,-0.09265259914,0.1938677869,-1.041041604,2021,0.0
35300621,-0.03948138774,-0.5730459363,-0.5839959894,-1.025109831,2021,0.0
35300622,0.3822867103,0.842268961,-0.6956541162,0.03000188844,2021,0.0
35300623,-0.2403117574,0.6512920481,0.2027689979,-0.5368322764,2021,0.0
35300624,0.4572622889,0.7523076428,-0.2126122122,-0.5975430175,2021,0.0
35300625,-0.2893350044,0.4828218799,-0.4030184491,-0.7175321053,2021,0.0
35300626,0.2838026867,0.5323341806,-0.1826774402,-0.6788171478,2021,0.0
35300627,0.2098041143,0.4096737954,-0.4337431362,-0.9757927523,2021,0.0
35300628,0.3660155821,-0.4571808916,-0.4178107162,-0.8257391541,2021,0.0
35300629,2.054847834,1.712154877,1.944506204,-0.6631688679,2021,0.0
35300630,0.2053006446,0.334422288,-0.6115829237,-1.267389591,2021,0.0
35300631,-0.2608244795,0.8600368495,-0.8441091962,-0.6942466202,2021,0.0
35300632,0.7800153603,-0.4850865339,-0.5526423567,-0.1749014428,2021,0.0
35300633,-0.1162464808,-0.2142476356,-0.01129891086,-0.4928859247,2021,0.0
35300634,0.2292602074,0.6490889084,0.137403096,0.02917932935,2021,0.0
35300636,-0.8596411501,-0.4198507199,-1.270247559,-0.01647347579,2021,0.0
35300639,1.520449225,0.395376516,1.011162547,-0.4113745588,2021,0.0
35300640,0.09040386644,0.09480242741,0.01845661319,-0.9651077425,2021,0.0
35300641,0.6214469855,-0.1083492666,-0.4699880288,-0.8981448007,2021,0.0
35300642,0.5001337888,0.6661645358,1.051381763,-0.7545854038,2021,0.0
35300645,0.6660399838,1.09444082,-1.037148487,-0.1560431786,2021,0.0
35300646,1.950627309,0.9736923124,1.604702636,-0.3821773602,2021,0.0
35300647,-0.2506887314,-0.8278116326,-0.2793605934,-0.6754871028,2021,0.0
35300648,-0.08958485415,-0.9126765478,-0.1723088807,-0.9884525781,2021,0.0
35300649,-0.7154621008,-0.5743270528,-1.069385373,0.37366913,2021,0.0
35300650,-1.088384125,-1.209564112,-0.1438253607,-0.3533134203,2021,0.0
35300651,-0.8146960271,-0.84693262,0.05060298552,-0.8977088161,2021,0.0
35300652,0.6400379042,-0.3437755258,-0.2246258801,-1.098877698,2021,0.0
35300653,-0.3450974485,-0.2343754898,0.5210050025,-0.761917643,2021,0.0
35300654,-0.8395625997,-1.174504839,-0.7367852585,-0.3724749965,2021,0.0
35300655,-0.6267855676,-0.5099784204,-0.1394010466,-0.3774840692,2021,0.0
35300656,-0.8106695887,-0.6764066745,-0.04784426484,-0.3834092773,2021,0.0
35300657,-0.7794011927,-0.6395572517,0.7906443728,-0.6298488776,2021,0.0
35300658,-0.816416474,-0.4585742859,0.764442165,-0.7046627969,2021,0.0
35300660,-0.9259813425,-0.9747846534,-0.5501963885,-0.3497699675,2021,0.0
35300661,-0.4021766121,-1.118327706,0.2837790103,-0.543711695,2021,0.0
35300662,0.1545715712,-0.2943108379,-0.6341867003,-0.4974916926,2021,0.0
35300663,-0.7756994549,-0.1923981254,-0.7817313906,-0.3930480073,2021,0.0
35300664,-0.555883087,-0.3713081683,0.7730615315,-0.3450000889,2021,0.0
35300665,-0.8066169789,-0.5283098552,0.5945274488,-0.9460467665,2021,0.0
35300667,0.7432659164,2.201750014,-0.7386399555,-1.098645861,2021,0.0
35300671,-0.2600417838,1.113743129,-0.2242770528,0.1471974715,2021,0.0
35300674,0.5265562219,1.4219239,-0.340036491,1.061007634,2021,0.0
35300677,0.5599746638,1.275053919,-0.1855061114,0.1876834156,2021,0.0
35300678,1.39858945,2.546667958,-0.5294750635,-0.5461225203,2021,0.0
35300679,0.1748275777,1.260640958,-0.2612809378,-1.165428927,2021,0.0
35300680,0.715063656,0.6361695639,-0.5810919628,-0.7467018535,2021,0.0
35300681,2.358212972,0.1691302618,0.09484330261,-0.1412576502,2021,0.0
35300682,2.373287277,0.6243714436,0.1711867626,-0.03686044104,2021,0.0
35300683,2.079229714,0.8946460292,1.188370092,-0.6692142045,2021,0.0
35300684,2.431225985,1.300474817,-0.2055459482,-0.2882211894,2021,0.0
35300685,0.6404340293,0.1735130306,-0.9406680837,-0.8856033976,2021,0.0
35300686,-0.3599439745,-0.3339939333,-0.334069635,-1.09073799,2021,0.0
35300687,-0.3069328275,-0.5981550485,0.1037557738,-0.9009484888,2021,0.0
35300688,-0.2329477645,-1.519709837,0.5888398023,-0.6659966579,2021,0.0
35300689,1.565095562,-0.04152577162,-0.1655555544,-0.5628706169,2021,0.0
35300693,-0.9768809002,-0.5347186936,0.0512320171,-0.04383936108,2021,0.0
35300694,-0.5321732558,-0.4985166491,-0.5765705537,0.6192605649,2021,0.0
35300701,0.2125305441,0.5147801967,-0.2045035462,1.517968484,2021,0.0
35300702,1.481664571,0.8398227178,-0.2578939283,-0.1528027081,2021,0.0
35300705,0.1110694875,0.4988608639,-0.6384971154,-0.1737026194,2021,0.0
35300706,0.9269429664,2.14562329,-0.9804706203,0.7571114074,2021,0.0
35300707,0.4762025737,0.7026015197,-0.4174226614,0.03839348349,2021,0.0
35300708,1.233889491,1.269259154,-0.2296763059,1.545335457,2021,0.0
35300709,-1.240109832,-0.9588723322,0.1805391943,-0.581218832,2021,0.0
35300711,0.6569287091,-0.06031377867,-0.1160906897,-0.7985640469,2021,0.0
35300713,1.6791639,0.09562949908,-0.8209749055,1.176496543,2021,0.0
35300714,0.1797416577,0.2350364578,0.5764927877,-0.02012992852,2021,0.0
35300716,0.7464569596,0.2720584601,-0.1449829931,0.62305716,2021,0.0
35300717,1.579258668,0.9569542688,-1.239316727,2.528332887,2021,0.0
35300718,1.237064613,-0.06047002242,-1.000616476,0.2767200199,2021,0.0
35300719,3.631804601,0.3441453285,-1.252508287,1.931221409,2021,0.0
35300720,0.434442791,1.276870652,-0.8062268082,1.241089034,2021,0.0
35300721,-0.1676757928,2.121928986,-0.8637367865,0.8210182604,2021,0.0
35300722,0.6911435304,1.802466428,-0.9451140375,-0.06758406424,2021,0.0
35300726,-0.2299698411,-0.6989713284,-1.557239152,1.566874779,2021,0.0
35300727,0.2702827138,-0.241975439,0.6157653326,-0.7250283294,2021,0.0
35300728,2.972112594,0.6363848306,-0.9724893755,2.456203459,2021,0.0
35300729,1.987368684,-0.2795031026,2.673097791,-0.6260901807,2021,0.0
35300730,1.879314051,2.513958133,-1.0637474,2.270642465,2021,0.0
35300732,0.1925672647,-0.9941191751,-0.9541222576,-0.4834313638,2021,0.0
35300734,0.2594360068,-0.758101327,0.9516449302,-1.217737828,2021,0.0
35300737,-0.9023915638,-1.111106852,-1.088768262,0.2886063191,2021,0.0
35300738,-0.6736325681,-0.4715012717,-1.564084101,0.7636227393,2021,0.0
35300739,-1.159846502,-0.9152254321,-1.116291323,0.1280194051,2021,0.0
35300740,-0.9803377896,-1.058679393,-1.370810339,0.6755380178,2021,0.0
35300741,-1.494935953,1.177570676,-1.2048645,-1.399629746,2021,0.0
35300742,-0.9192761484,0.6516885675,0.02446978583,-1.096458222,2021,0.0
35300743,-1.777819232,1.468973633,-1.050014918,-0.6953240315,2021,0.0
35300744,-1.894162631,0.494796433,-0.5758508668,-0.8319070192,2021,0.0
35300745,-1.18659867,-0.3780755774,-0.4687383437,-0.8615691405,2021,0.0
35300746,-1.120761256,-0.5932262473,0.018564501,-0.984497267,2021,0.0
35300747,-0.7261172244,-1.023259776,-0.1481695305,-0.75354444,2021,0.0
35300749,,,,,2021,0.0
35300751,-0.1910330187,-0.3816397671,0.883500651,-0.8169026152,2021,0.0
35300754,-1.346194579,-0.6872975443,-0.1410358314,-1.009770851,2021,0.0
35300755,-1.685657817,0.5572256952,-0.6591607151,-0.7377399308,2021,0.0
35300756,-2.337803054,1.243134625,-1.354877475,-1.218922187,2021,0.0
35300757,-1.374197854,-0.4550539995,-0.4815032985,-0.79989042,2021,0.0
35300758,-0.3224879518,-0.1466488196,0.1522198891,-1.061832798,2021,0.0
35300759,-0.3819018185,-0.2237691687,-0.9730375987,-1.382971063,2021,0.0
35300760,-0.8039957815,-0.9151867082,0.02151158435,-1.15709438,2021,0.0
35300761,-1.419618746,0.04909596076,-0.398141982,-0.7794875645,2021,0.0
35300762,-1.571324518,0.1599090867,-0.4422054783,-0.7176105957,2021,0.0
35300763,-2.556896268,1.09533731,-1.240724839,-0.8664681084,2021,0.0
35300764,-1.926591761,1.747958185,-0.6146601219,-1.030094206,2021,0.0
35300765,-1.823758479,1.428730402,-1.039266048,-1.201920058,2021,0.0
35300766,-1.324476104,1.468823796,-1.553976506,-1.296632611,2021,0.0
35300767,-1.329717005,-0.1092927773,-0.3957934761,-1.017747362,2021,0.0
35300768,-3.096134388,3.259477393,-0.9562019268,-1.084145586,2021,0.0
35300769,-2.540854983,1.615942158,-2.045703355,-0.6106024556,2021,0.0
35300770,-1.828248963,0.01117139374,-1.144924576,-0.7446470918,2021,0.0
35300771,-0.8742359804,-0.7964912744,-0.2452839884,-0.5367785509,2021,0.0
35300772,-0.4604936293,-0.7730267916,-0.6592154557,-0.9133409328,2021,0.0
35300773,-1.146574053,-1.154047693,-1.00234002,-0.6513084185,2021,0.0
35300774,-0.4634231739,-0.7584630769,0.02949845847,-1.150637785,2021,0.0
35300775,-0.9287468303,-0.3040573168,-0.138674152,-0.7521707909,2021,0.0
35300777,-0.4707178468,-0.9470235385,-0.9118124539,-0.9816686689,2021,0.0
35300778,-0.6002366636,-0.9516977879,-1.424948961,-0.4270449662,2021,0.0
35300780,-0.903752724,-0.6013431819,-0.4417489656,-0.7060993758,2021,0.0
35300783,-0.09987536782,-0.391433106,2.447738036,-0.8031897861,2021,0.0
35300784,0.02185081381,-0.7452845738,-1.001714683,-0.5122991132,2021,0.0
35300785,0.9708612776,0.05407375832,0.01486195331,-0.4477619303,2021,0.0
35300786,-0.639994319,-1.031226966,-0.008682744123,-0.9009204043,2021,0.0
35300787,-0.5733407711,-0.7662619715,-0.4568477997,-0.617778422,2021,0.0
35300788,-0.769010677,-1.101817685,-1.172024216,-0.3647295026,2021,0.0
35300789,0.8670733174,-0.3487045987,-1.153751434,-0.4693203832,2021,0.0
35300790,-0.4153251494,0.1233743465,-1.006673922,-1.239800523,2021,0.0
35300791,-0.003328594454,0.6041723771,-0.4076162545,-1.273633073,2021,0.0
35300792,-0.9544400875,-1.197107046,-0.6684035821,-0.6958646784,2021,0.0
35300793,-0.8207770396,-0.1677100867,-0.5171799682,-1.062521826,2021,0.0
35300795,-0.406714055,-0.5623754191,0.01450595391,-0.6932492871,2021,0.0
35300796,-0.8523727168,-0.7082373235,-0.2972959168,-0.8717042778,2021,0.0
35300797,-0.5273660955,-1.407954704,-0.4596501394,-0.7689656208,2021,0.0
35300798,-0.5952612671,-0.7414028189,-0.7591813857,-0.8001607173,2021,0.0
35300799,-0.5059506571,-0.06315297958,0.255405903,-1.146067584,2021,0.0
35300800,-0.3714438435,-0.8956184632,-0.4079531199,-0.7701928803,2021,0.0
35300801,-0.5282735855,-0.8028054545,-1.057608019,-0.3888515831,2021,0.0
35300802,-0.6296933703,-0.8790160653,-0.1963381158,-0.455459684,2021,0.0
35300803,-0.3807646455,-0.8342618466,0.7013439526,-1.132290935,2021,0.0
35300804,-0.9144234302,-1.121962663,-1.503641753,-0.275833053,2021,0.0
35300805,-1.153321976,-0.8205720707,-1.336784387,-0.4503562896,2021,0.0
35300806,-0.3958054986,-0.9095706952,-0.5234511621,-0.5869971271,2021,0.0
35300807,-1.26916492,-1.361937598,-1.081176175,-0.519835051,2021,0.0
35300808,-0.6433174665,-1.111352237,1.622473299,-0.8552038853,2021,0.0
35300809,-0.5283050714,-0.701847323,-0.02088039904,-1.364767647,2021,0.0
35300810,-0.6687086574,-0.7963992349,0.2168898277,-0.7727343513,2021,0.0
35300811,-0.2710890355,-0.9498999057,-0.1072535809,-1.034425846,2021,0.0
35300812,-0.919992741,-0.815649718,-0.4649794495,-0.9149675194,2021,0.0
35300813,-0.973493956,-0.8277561091,-0.2251616041,-0.7139130578,2021,0.0
35300814,-0.8807477942,-0.7949791814,-0.1162132469,-0.5760913608,2021,0.0
35300815,-0.9551534846,-1.315232128,-0.04335777969,-0.7348277376,2021,0.0
35300816,-0.6827590876,-1.312372893,-0.3740825507,-0.1739004565,2021,0.0
35300818,-0.1976191058,-0.9937008809,0.5332245561,-0.7923517941,2021,0.0
35300819,-0.533348842,-0.7837299826,0.3003044752,-0.7494671497,2021,0.0
35300821,-0.5847927,-1.059529453,-1.194716256,0.8270926178,2021,0.0
35300822,-1.067158063,-0.4876397405,-1.430498073,0.9752081857,2021,0.0
35300823,-0.9363727847,-0.4060921385,-1.163636277,1.086958857,2021,0.0
35300824,-1.178463643,-1.361891711,0.1372756016,0.1208282091,2021,0.0
35300825,-0.9863868479,-0.5350566125,-1.098498943,0.7231761098,2021,0.0
35300826,-0.4144887717,-1.067437999,-1.127021848,1.074733756,2021,0.0
35300827,-0.7613663557,-0.509223795,-1.215712928,1.28366504,2021,0.0
35300828,-0.6710773029,-0.8116688813,-1.50986223,2.196723285,2021,0.0
35300830,-0.6059347404,-1.025389496,0.2180159774,0.07321371257,2021,0.0
35300832,-1.204689907,0.6622905985,-1.456062813,-1.276569135,2021,0.0
35300833,-0.8095132841,-1.518783537,-0.931774294,-0.623023919,2021,0.0
35300836,1.097209802,1.97006901,-1.054396355,0.07230567775,2021,0.0
